Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/without_induced.txt
At local time: 11:37:43,  07/13/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 5.00e+07
tau       = 2.40e+00
lb        = 1.62e-02
beta      = 2.91e+08
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 1.57e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Synchrotron      Error           
-----------------------------------------------
2036    2.6115718e-01    2.6185286e-01    2.6255226e-01    1.5806591e+31    1.5806591e+31    0.0000000e+00    0.0000000e+00
2037    2.6255226e-01    2.6325163e-01    2.6395473e-01    1.5848489e+31    1.5848489e+31    0.0000000e+00    0.0000000e+00
2038    2.6395473e-01    2.6465786e-01    2.6536477e-01    1.5890498e+31    1.5890498e+31    0.0000000e+00    0.0000000e+00
2039    2.6536477e-01    2.6607162e-01    2.6678228e-01    1.5932620e+31    1.5932620e+31    0.0000000e+00    0.0000000e+00
2040    2.6678228e-01    2.6749295e-01    2.6820740e-01    1.5974855e+31    1.5974855e+31    0.0000000e+00    0.0000000e+00
2041    2.6820740e-01    2.6892182e-01    2.6964012e-01    1.6017196e+31    1.6017196e+31    0.0000000e+00    0.0000000e+00
2042    2.6964012e-01    2.7035835e-01    2.7108046e-01    1.6059658e+31    1.6059658e+31    0.0000000e+00    0.0000000e+00
2043    2.7108046e-01    2.7180257e-01    2.7252853e-01    1.6102229e+31    1.6102229e+31    0.0000000e+00    0.0000000e+00
2044    2.7252853e-01    2.7325448e-01    2.7398434e-01    1.6144915e+31    1.6144915e+31    0.0000000e+00    0.0000000e+00
2045    2.7398434e-01    2.7471417e-01    2.7544791e-01    1.6187715e+31    1.6187715e+31    0.0000000e+00    0.0000000e+00
2046    2.7544791e-01    2.7618167e-01    2.7691931e-01    1.6230628e+31    1.6230628e+31    0.0000000e+00    0.0000000e+00
2047    2.7691931e-01    2.7765697e-01    2.7839854e-01    1.6273656e+31    1.6273656e+31    0.0000000e+00    0.0000000e+00
2048    2.7839854e-01    2.7914014e-01    2.7988571e-01    1.6316798e+31    1.6316798e+31    0.0000000e+00    0.0000000e+00
2049    2.7988571e-01    2.8063127e-01    2.8138080e-01    1.6360057e+31    1.6360057e+31    0.0000000e+00    0.0000000e+00
2050    2.8138080e-01    2.8213036e-01    2.8288388e-01    1.6403428e+31    1.6403428e+31    0.0000000e+00    0.0000000e+00
2051    2.8288388e-01    2.8363746e-01    2.8439501e-01    1.6446920e+31    1.6446920e+31    0.0000000e+00    0.0000000e+00
2052    2.8439501e-01    2.8515258e-01    2.8591421e-01    1.6490523e+31    1.6490523e+31    0.0000000e+00    0.0000000e+00
2053    2.8591421e-01    2.8667581e-01    2.8744152e-01    1.6534243e+31    1.6534243e+31    0.0000000e+00    0.0000000e+00
2054    2.8744152e-01    2.8820717e-01    2.8897697e-01    1.6578080e+31    1.6578080e+31    0.0000000e+00    0.0000000e+00
2055    2.8897697e-01    2.8974673e-01    2.9052064e-01    1.6622035e+31    1.6622035e+31    0.0000000e+00    0.0000000e+00
2056    2.9052064e-01    2.9129452e-01    2.9207253e-01    1.6666110e+31    1.6666110e+31    0.0000000e+00    0.0000000e+00
2057    2.9207253e-01    2.9285055e-01    2.9363275e-01    1.6710296e+31    1.6710296e+31    0.0000000e+00    0.0000000e+00
2058    2.9363275e-01    2.9441491e-01    2.9520130e-01    1.6754606e+31    1.6754606e+31    0.0000000e+00    0.0000000e+00
2059    2.9520130e-01    2.9598764e-01    2.9677820e-01    1.6799031e+31    1.6799031e+31    0.0000000e+00    0.0000000e+00
2060    2.9677820e-01    2.9756874e-01    2.9836354e-01    1.6843574e+31    1.6843574e+31    0.0000000e+00    0.0000000e+00
2061    2.9836354e-01    2.9915833e-01    2.9995733e-01    1.6888240e+31    1.6888240e+31    0.0000000e+00    0.0000000e+00
2062    2.9995733e-01    3.0075637e-01    3.0155966e-01    1.6933020e+31    1.6933020e+31    0.0000000e+00    0.0000000e+00
2063    3.0155966e-01    3.0236295e-01    3.0317053e-01    1.6977923e+31    1.6977923e+31    0.0000000e+00    0.0000000e+00
2064    3.0317053e-01    3.0397812e-01    3.0478999e-01    1.7022945e+31    1.7022945e+31    0.0000000e+00    0.0000000e+00
2065    3.0478999e-01    3.0560192e-01    3.0641815e-01    1.7068090e+31    1.7068090e+31    0.0000000e+00    0.0000000e+00
2066    3.0641815e-01    3.0723441e-01    3.0805498e-01    1.7113351e+31    1.7113351e+31    0.0000000e+00    0.0000000e+00
2067    3.0805498e-01    3.0887559e-01    3.0970058e-01    1.7158735e+31    1.7158735e+31    0.0000000e+00    0.0000000e+00
2068    3.0970058e-01    3.1052554e-01    3.1135494e-01    1.7204240e+31    1.7204240e+31    0.0000000e+00    0.0000000e+00
2069    3.1135494e-01    3.1218430e-01    3.1301814e-01    1.7249865e+31    1.7249865e+31    0.0000000e+00    0.0000000e+00
2070    3.1301814e-01    3.1385195e-01    3.1469023e-01    1.7295613e+31    1.7295613e+31    0.0000000e+00    0.0000000e+00
2071    3.1469023e-01    3.1552848e-01    3.1637123e-01    1.7341480e+31    1.7341480e+31    0.0000000e+00    0.0000000e+00
2072    3.1637123e-01    3.1721398e-01    3.1806123e-01    1.7387475e+31    1.7387475e+31    0.0000000e+00    0.0000000e+00
2073    3.1806123e-01    3.1890848e-01    3.1976026e-01    1.7433592e+31    1.7433592e+31    0.0000000e+00    0.0000000e+00
2074    3.1976026e-01    3.2061204e-01    3.2146835e-01    1.7479828e+31    1.7479828e+31    0.0000000e+00    0.0000000e+00
2075    3.2146835e-01    3.2232469e-01    3.2318559e-01    1.7526192e+31    1.7526192e+31    0.0000000e+00    0.0000000e+00
2076    3.2318559e-01    3.2404649e-01    3.2491198e-01    1.7572679e+31    1.7572679e+31    0.0000000e+00    0.0000000e+00
2077    3.2491198e-01    3.2577750e-01    3.2664761e-01    1.7619289e+31    1.7619289e+31    0.0000000e+00    0.0000000e+00
2078    3.2664761e-01    3.2751775e-01    3.2839251e-01    1.7666023e+31    1.7666023e+31    0.0000000e+00    0.0000000e+00
2079    3.2839251e-01    3.2926729e-01    3.3014673e-01    1.7712883e+31    1.7712883e+31    0.0000000e+00    0.0000000e+00
2080    3.3014673e-01    3.3102617e-01    3.3191031e-01    1.7759867e+31    1.7759867e+31    0.0000000e+00    0.0000000e+00
2081    3.3191031e-01    3.3279446e-01    3.3368331e-01    1.7806978e+31    1.7806978e+31    0.0000000e+00    0.0000000e+00
2082    3.3368331e-01    3.3457220e-01    3.3546579e-01    1.7854214e+31    1.7854214e+31    0.0000000e+00    0.0000000e+00
2083    3.3546579e-01    3.3635941e-01    3.3725777e-01    1.7901574e+31    1.7901574e+31    0.0000000e+00    0.0000000e+00
2084    3.3725777e-01    3.3815616e-01    3.3905935e-01    1.7949064e+31    1.7949064e+31    0.0000000e+00    0.0000000e+00
2085    3.3905935e-01    3.3996257e-01    3.4087056e-01    1.7996681e+31    1.7996681e+31    0.0000000e+00    0.0000000e+00
2086    3.4087056e-01    3.4177855e-01    3.4269142e-01    1.8044423e+31    1.8044423e+31    0.0000000e+00    0.0000000e+00
2087    3.4269142e-01    3.4360427e-01    3.4452203e-01    1.8092294e+31    1.8092294e+31    0.0000000e+00    0.0000000e+00
2088    3.4452203e-01    3.4543976e-01    3.4636241e-01    1.8140292e+31    1.8140292e+31    0.0000000e+00    0.0000000e+00
2089    3.4636241e-01    3.4728503e-01    3.4821260e-01    1.8188421e+31    1.8188421e+31    0.0000000e+00    0.0000000e+00
2090    3.4821260e-01    3.4914017e-01    3.5007268e-01    1.8236677e+31    1.8236677e+31    0.0000000e+00    0.0000000e+00
2091    3.5007268e-01    3.5100523e-01    3.5194272e-01    1.8285062e+31    1.8285062e+31    0.0000000e+00    0.0000000e+00
2092    3.5194272e-01    3.5288024e-01    3.5382274e-01    1.8333576e+31    1.8333576e+31    0.0000000e+00    0.0000000e+00
2093    3.5382274e-01    3.5476527e-01    3.5571280e-01    1.8382221e+31    1.8382221e+31    0.0000000e+00    0.0000000e+00
2094    3.5571280e-01    3.5666034e-01    3.5761297e-01    1.8430993e+31    1.8430993e+31    0.0000000e+00    0.0000000e+00
2095    3.5761297e-01    3.5856557e-01    3.5952327e-01    1.8479898e+31    1.8479898e+31    0.0000000e+00    0.0000000e+00
2096    3.5952327e-01    3.6048096e-01    3.6144379e-01    1.8528934e+31    1.8528934e+31    0.0000000e+00    0.0000000e+00
2097    3.6144379e-01    3.6240661e-01    3.6337453e-01    1.8578099e+31    1.8578099e+31    0.0000000e+00    0.0000000e+00
2098    3.6337453e-01    3.6434248e-01    3.6531562e-01    1.8627395e+31    1.8627395e+31    0.0000000e+00    0.0000000e+00
2099    3.6531562e-01    3.6628875e-01    3.6726707e-01    1.8676827e+31    1.8676827e+31    0.0000000e+00    0.0000000e+00
2100    3.6726707e-01    3.6824542e-01    3.6922896e-01    1.8726389e+31    1.8726389e+31    0.0000000e+00    0.0000000e+00
2101    3.6922896e-01    3.7021250e-01    3.7120131e-01    1.8776082e+31    1.8776082e+31    0.0000000e+00    0.0000000e+00
2102    3.7120131e-01    3.7219012e-01    3.7318420e-01    1.8825909e+31    1.8825909e+31    0.0000000e+00    0.0000000e+00
2103    3.7318420e-01    3.7417829e-01    3.7517768e-01    1.8875870e+31    1.8875870e+31    0.0000000e+00    0.0000000e+00
2104    3.7517768e-01    3.7617707e-01    3.7718180e-01    1.8925966e+31    1.8925966e+31    0.0000000e+00    0.0000000e+00
2105    3.7718180e-01    3.7818655e-01    3.7919664e-01    1.8976194e+31    1.8976194e+31    0.0000000e+00    0.0000000e+00
2106    3.7919664e-01    3.8020676e-01    3.8122225e-01    1.9026557e+31    1.9026557e+31    0.0000000e+00    0.0000000e+00
2107    3.8122225e-01    3.8223776e-01    3.8325867e-01    1.9077054e+31    1.9077054e+31    0.0000000e+00    0.0000000e+00
2108    3.8325867e-01    3.8427961e-01    3.8530597e-01    1.9127686e+31    1.9127686e+31    0.0000000e+00    0.0000000e+00
2109    3.8530597e-01    3.8633236e-01    3.8736421e-01    1.9178455e+31    1.9178455e+31    0.0000000e+00    0.0000000e+00
2110    3.8736421e-01    3.8839605e-01    3.8943344e-01    1.9229358e+31    1.9229358e+31    0.0000000e+00    0.0000000e+00
2111    3.8943344e-01    3.9047083e-01    3.9151374e-01    1.9280400e+31    1.9280400e+31    0.0000000e+00    0.0000000e+00
2112    3.9151374e-01    3.9255664e-01    3.9360514e-01    1.9331575e+31    1.9331575e+31    0.0000000e+00    0.0000000e+00
2113    3.9360514e-01    3.9465362e-01    3.9570770e-01    1.9382891e+31    1.9382891e+31    0.0000000e+00    0.0000000e+00
2114    3.9570770e-01    3.9676180e-01    3.9782152e-01    1.9434343e+31    1.9434343e+31    0.0000000e+00    0.0000000e+00
2115    3.9782152e-01    3.9888120e-01    3.9994660e-01    1.9485931e+31    1.9485931e+31    0.0000000e+00    0.0000000e+00
2116    3.9994660e-01    4.0101197e-01    4.0208304e-01    1.9537659e+31    1.9537659e+31    0.0000000e+00    0.0000000e+00
2117    4.0208304e-01    4.0315410e-01    4.0423089e-01    1.9589528e+31    1.9589528e+31    0.0000000e+00    0.0000000e+00
2118    4.0423089e-01    4.0530768e-01    4.0639025e-01    1.9641529e+31    1.9641529e+31    0.0000000e+00    0.0000000e+00
2119    4.0639025e-01    4.0747279e-01    4.0856108e-01    1.9693676e+31    1.9693676e+31    0.0000000e+00    0.0000000e+00
2120    4.0856108e-01    4.0964940e-01    4.1074356e-01    1.9745958e+31    1.9745958e+31    0.0000000e+00    0.0000000e+00
2121    4.1074356e-01    4.1183770e-01    4.1293767e-01    1.9798381e+31    1.9798381e+31    0.0000000e+00    0.0000000e+00
2122    4.1293767e-01    4.1403764e-01    4.1514349e-01    1.9850946e+31    1.9850946e+31    0.0000000e+00    0.0000000e+00
2123    4.1514349e-01    4.1624939e-01    4.1736114e-01    1.9903652e+31    1.9903652e+31    0.0000000e+00    0.0000000e+00
2124    4.1736114e-01    4.1847292e-01    4.1959059e-01    1.9956498e+31    1.9956498e+31    0.0000000e+00    0.0000000e+00
2125    4.1959059e-01    4.2070833e-01    4.2183200e-01    2.0009486e+31    2.0009486e+31    0.0000000e+00    0.0000000e+00
2126    4.2183200e-01    4.2295566e-01    4.2408535e-01    2.0062616e+31    2.0062616e+31    0.0000000e+00    0.0000000e+00
2127    4.2408535e-01    4.2521501e-01    4.2635074e-01    2.0115887e+31    2.0115887e+31    0.0000000e+00    0.0000000e+00
2128    4.2635074e-01    4.2748642e-01    4.2862821e-01    2.0169303e+31    2.0169303e+31    0.0000000e+00    0.0000000e+00
2129    4.2862821e-01    4.2976999e-01    4.3091789e-01    2.0222862e+31    2.0222862e+31    0.0000000e+00    0.0000000e+00
2130    4.3091789e-01    4.3206576e-01    4.3321976e-01    2.0276564e+31    2.0276564e+31    0.0000000e+00    0.0000000e+00
2131    4.3321976e-01    4.3437377e-01    4.3553394e-01    2.0330411e+31    2.0330411e+31    0.0000000e+00    0.0000000e+00
2132    4.3553394e-01    4.3669412e-01    4.3786049e-01    2.0384399e+31    2.0384399e+31    0.0000000e+00    0.0000000e+00
2133    4.3786049e-01    4.3902686e-01    4.4019946e-01    2.0438533e+31    2.0438533e+31    0.0000000e+00    0.0000000e+00
2134    4.4019946e-01    4.4137204e-01    4.4255093e-01    2.0492811e+31    2.0492811e+31    0.0000000e+00    0.0000000e+00
2135    4.4255093e-01    4.4372982e-01    4.4491497e-01    2.0547239e+31    2.0547239e+31    0.0000000e+00    0.0000000e+00
2136    4.4491497e-01    4.4610015e-01    4.4729161e-01    2.0601813e+31    2.0601813e+31    0.0000000e+00    0.0000000e+00
2137    4.4729161e-01    4.4848311e-01    4.4968095e-01    2.0656529e+31    2.0656529e+31    0.0000000e+00    0.0000000e+00
2138    4.4968095e-01    4.5087883e-01    4.5208308e-01    2.0711392e+31    2.0711392e+31    0.0000000e+00    0.0000000e+00
2139    4.5208308e-01    4.5328733e-01    4.5449805e-01    2.0766405e+31    2.0766405e+31    0.0000000e+00    0.0000000e+00
2140    4.5449805e-01    4.5570871e-01    4.5692587e-01    2.0821566e+31    2.0821566e+31    0.0000000e+00    0.0000000e+00
2141    4.5692587e-01    4.5814303e-01    4.5936671e-01    2.0876872e+31    2.0876872e+31    0.0000000e+00    0.0000000e+00
2142    4.5936671e-01    4.6059036e-01    4.6182054e-01    2.0932331e+31    2.0932331e+31    0.0000000e+00    0.0000000e+00
2143    4.6182054e-01    4.6305075e-01    4.6428752e-01    2.0987931e+31    2.0987931e+31    0.0000000e+00    0.0000000e+00
2144    4.6428752e-01    4.6552429e-01    4.6676767e-01    2.1043687e+31    2.1043687e+31    0.0000000e+00    0.0000000e+00
2145    4.6676767e-01    4.6801105e-01    4.6926105e-01    2.1099590e+31    2.1099590e+31    0.0000000e+00    0.0000000e+00
2146    4.6926105e-01    4.7051105e-01    4.7176778e-01    2.1155643e+31    2.1155643e+31    0.0000000e+00    0.0000000e+00
2147    4.7176778e-01    4.7302446e-01    4.7428787e-01    2.1211849e+31    2.1211849e+31    0.0000000e+00    0.0000000e+00
2148    4.7428787e-01    4.7555128e-01    4.7682145e-01    2.1268204e+31    2.1268204e+31    0.0000000e+00    0.0000000e+00
2149    4.7682145e-01    4.7809157e-01    4.7936851e-01    2.1324707e+31    2.1324707e+31    0.0000000e+00    0.0000000e+00
2150    4.7936851e-01    4.8064545e-01    4.8192924e-01    2.1381367e+31    2.1381367e+31    0.0000000e+00    0.0000000e+00
2151    4.8192924e-01    4.8321298e-01    4.8450363e-01    2.1438177e+31    2.1438177e+31    0.0000000e+00    0.0000000e+00
2152    4.8450363e-01    4.8579425e-01    4.8709175e-01    2.1495139e+31    2.1495139e+31    0.0000000e+00    0.0000000e+00
2153    4.8709175e-01    4.8838925e-01    4.8969367e-01    2.1552256e+31    2.1552256e+31    0.0000000e+00    0.0000000e+00
2154    4.8969367e-01    4.9099815e-01    4.9230957e-01    2.1609522e+31    2.1609522e+31    0.0000000e+00    0.0000000e+00
2155    4.9230957e-01    4.9362096e-01    4.9493939e-01    2.1666946e+31    2.1666946e+31    0.0000000e+00    0.0000000e+00
2156    4.9493939e-01    4.9625781e-01    4.9758327e-01    2.1724523e+31    2.1724523e+31    0.0000000e+00    0.0000000e+00
2157    4.9758327e-01    4.9890873e-01    5.0024128e-01    2.1782254e+31    2.1782254e+31    0.0000000e+00    0.0000000e+00
2158    5.0024128e-01    5.0157380e-01    5.0291348e-01    2.1840137e+31    2.1840137e+31    0.0000000e+00    0.0000000e+00
2159    5.0291348e-01    5.0425315e-01    5.0559998e-01    2.1898182e+31    2.1898182e+31    0.0000000e+00    0.0000000e+00
2160    5.0559998e-01    5.0694674e-01    5.0830078e-01    2.1956380e+31    2.1956380e+31    0.0000000e+00    0.0000000e+00
2161    5.0830078e-01    5.0965476e-01    5.1101607e-01    2.2014733e+31    2.2014733e+31    0.0000000e+00    0.0000000e+00
2162    5.1101607e-01    5.1237726e-01    5.1374578e-01    2.2073245e+31    2.2073245e+31    0.0000000e+00    0.0000000e+00
2163    5.1374578e-01    5.1511431e-01    5.1649016e-01    2.2131914e+31    2.2131914e+31    0.0000000e+00    0.0000000e+00
2164    5.1649016e-01    5.1786590e-01    5.1924914e-01    2.2190738e+31    2.2190738e+31    0.0000000e+00    0.0000000e+00
2165    5.1924914e-01    5.2063233e-01    5.2202284e-01    2.2249726e+31    2.2249726e+31    0.0000000e+00    0.0000000e+00
2166    5.2202284e-01    5.2341342e-01    5.2481139e-01    2.2308869e+31    2.2308869e+31    0.0000000e+00    0.0000000e+00
2167    5.2481139e-01    5.2620941e-01    5.2761483e-01    2.2368172e+31    2.2368172e+31    0.0000000e+00    0.0000000e+00
2168    5.2761483e-01    5.2902031e-01    5.3043324e-01    2.2427629e+31    2.2427629e+31    0.0000000e+00    0.0000000e+00
2169    5.3043324e-01    5.3184623e-01    5.3326672e-01    2.2487249e+31    2.2487249e+31    0.0000000e+00    0.0000000e+00
2170    5.3326672e-01    5.3468728e-01    5.3611541e-01    2.2547032e+31    2.2547032e+31    0.0000000e+00    0.0000000e+00
2171    5.3611541e-01    5.3754348e-01    5.3897923e-01    2.2606973e+31    2.2606973e+31    0.0000000e+00    0.0000000e+00
2172    5.3897923e-01    5.4041493e-01    5.4185838e-01    2.2667079e+31    2.2667079e+31    0.0000000e+00    0.0000000e+00
2173    5.4185838e-01    5.4330176e-01    5.4475290e-01    2.2727341e+31    2.2727341e+31    0.0000000e+00    0.0000000e+00
2174    5.4475290e-01    5.4620397e-01    5.4766279e-01    2.2787773e+31    2.2787773e+31    0.0000000e+00    0.0000000e+00
2175    5.4766279e-01    5.4912168e-01    5.5058837e-01    2.2848359e+31    2.2848359e+31    0.0000000e+00    0.0000000e+00
2176    5.5058837e-01    5.5205500e-01    5.5352950e-01    2.2909113e+31    2.2909113e+31    0.0000000e+00    0.0000000e+00
2177    5.5352950e-01    5.5500400e-01    5.5648637e-01    2.2970031e+31    2.2970031e+31    0.0000000e+00    0.0000000e+00
2178    5.5648637e-01    5.5796874e-01    5.5945903e-01    2.3031110e+31    2.3031110e+31    0.0000000e+00    0.0000000e+00
2179    5.5945903e-01    5.6094933e-01    5.6244755e-01    2.3092355e+31    2.3092355e+31    0.0000000e+00    0.0000000e+00
2180    5.6244755e-01    5.6394577e-01    5.6545204e-01    2.3153766e+31    2.3153766e+31    0.0000000e+00    0.0000000e+00
2181    5.6545204e-01    5.6695831e-01    5.6847256e-01    2.3215343e+31    2.3215343e+31    0.0000000e+00    0.0000000e+00
2182    5.6847256e-01    5.6998688e-01    5.7150930e-01    2.3277081e+31    2.3277081e+31    0.0000000e+00    0.0000000e+00
2183    5.7150930e-01    5.7303166e-01    5.7456213e-01    2.3338988e+31    2.3338988e+31    0.0000000e+00    0.0000000e+00
2184    5.7456213e-01    5.7609266e-01    5.7763135e-01    2.3401059e+31    2.3401059e+31    0.0000000e+00    0.0000000e+00
2185    5.7763135e-01    5.7917011e-01    5.8071697e-01    2.3463309e+31    2.3463309e+31    0.0000000e+00    0.0000000e+00
2186    5.8071697e-01    5.8226389e-01    5.8381909e-01    2.3525713e+31    2.3525713e+31    0.0000000e+00    0.0000000e+00
2187    5.8381909e-01    5.8537424e-01    5.8693773e-01    2.3588287e+31    2.3588287e+31    0.0000000e+00    0.0000000e+00
2188    5.8693773e-01    5.8850121e-01    5.9007299e-01    2.3651035e+31    2.3651035e+31    0.0000000e+00    0.0000000e+00
2189    5.9007299e-01    5.9164488e-01    5.9322512e-01    2.3713948e+31    2.3713948e+31    0.0000000e+00    0.0000000e+00
2190    5.9322512e-01    5.9480536e-01    5.9639400e-01    2.3777030e+31    2.3777030e+31    0.0000000e+00    0.0000000e+00
2191    5.9639400e-01    5.9798270e-01    5.9957987e-01    2.3840283e+31    2.3840283e+31    0.0000000e+00    0.0000000e+00
2192    5.9957987e-01    6.0117704e-01    6.0278273e-01    2.3903711e+31    2.3903711e+31    0.0000000e+00    0.0000000e+00
2193    6.0278273e-01    6.0438836e-01    6.0600263e-01    2.3967303e+31    2.3967303e+31    0.0000000e+00    0.0000000e+00
2194    6.0600263e-01    6.0761690e-01    6.0923982e-01    2.4031069e+31    2.4031069e+31    0.0000000e+00    0.0000000e+00
2195    6.0923982e-01    6.1086267e-01    6.1249429e-01    2.4095009e+31    2.4095009e+31    0.0000000e+00    0.0000000e+00
2196    6.1249429e-01    6.1412585e-01    6.1576611e-01    2.4159120e+31    2.4159120e+31    0.0000000e+00    0.0000000e+00
2197    6.1576611e-01    6.1740637e-01    6.1905539e-01    2.4223406e+31    2.4223406e+31    0.0000000e+00    0.0000000e+00
2198    6.1905539e-01    6.2070447e-01    6.2236226e-01    2.4287861e+31    2.4287861e+31    0.0000000e+00    0.0000000e+00
2199    6.2236226e-01    6.2402016e-01    6.2568682e-01    2.4352493e+31    2.4352493e+31    0.0000000e+00    0.0000000e+00
2200    6.2568682e-01    6.2735355e-01    6.2902915e-01    2.4417299e+31    2.4417299e+31    0.0000000e+00    0.0000000e+00
2201    6.2902915e-01    6.3070476e-01    6.3238931e-01    2.4482276e+31    2.4482276e+31    0.0000000e+00    0.0000000e+00
2202    6.3238931e-01    6.3407385e-01    6.3576746e-01    2.4547432e+31    2.4547432e+31    0.0000000e+00    0.0000000e+00
2203    6.3576746e-01    6.3746101e-01    6.3916355e-01    2.4612765e+31    2.4612765e+31    0.0000000e+00    0.0000000e+00
2204    6.3916355e-01    6.4086616e-01    6.4257789e-01    2.4678269e+31    2.4678269e+31    0.0000000e+00    0.0000000e+00
2205    6.4257789e-01    6.4428961e-01    6.4601040e-01    2.4743955e+31    2.4743955e+31    0.0000000e+00    0.0000000e+00
2206    6.4601040e-01    6.4773130e-01    6.4946133e-01    2.4809817e+31    2.4809817e+31    0.0000000e+00    0.0000000e+00
2207    6.4946133e-01    6.5119135e-01    6.5293062e-01    2.4875856e+31    2.4875856e+31    0.0000000e+00    0.0000000e+00
2208    6.5293062e-01    6.5466988e-01    6.5641844e-01    2.4942069e+31    2.4942069e+31    0.0000000e+00    0.0000000e+00
2209    6.5641844e-01    6.5816706e-01    6.5992492e-01    2.5008471e+31    2.5008471e+31    0.0000000e+00    0.0000000e+00
2210    6.5992492e-01    6.6168284e-01    6.6345012e-01    2.5075046e+31    2.5075046e+31    0.0000000e+00    0.0000000e+00
2211    6.6345012e-01    6.6521740e-01    6.6699415e-01    2.5141796e+31    2.5141796e+31    0.0000000e+00    0.0000000e+00
2212    6.6699415e-01    6.6877091e-01    6.7055714e-01    2.5208736e+31    2.5208736e+31    0.0000000e+00    0.0000000e+00
2213    6.7055714e-01    6.7234337e-01    6.7413914e-01    2.5275854e+31    2.5275854e+31    0.0000000e+00    0.0000000e+00
2214    6.7413914e-01    6.7593491e-01    6.7774022e-01    2.5343147e+31    2.5343147e+31    0.0000000e+00    0.0000000e+00
2215    6.7774022e-01    6.7954558e-01    6.8136066e-01    2.5410627e+31    2.5410627e+31    0.0000000e+00    0.0000000e+00
2216    6.8136066e-01    6.8317562e-01    6.8500036e-01    2.5478288e+31    2.5478288e+31    0.0000000e+00    0.0000000e+00
2217    6.8500036e-01    6.8682504e-01    6.8865949e-01    2.5546133e+31    2.5546133e+31    0.0000000e+00    0.0000000e+00
2218    6.8865949e-01    6.9049394e-01    6.9233817e-01    2.5614164e+31    2.5614164e+31    0.0000000e+00    0.0000000e+00
2219    6.9233817e-01    6.9418240e-01    6.9603652e-01    2.5682374e+31    2.5682374e+31    0.0000000e+00    0.0000000e+00
2220    6.9603652e-01    6.9789064e-01    6.9975466e-01    2.5750773e+31    2.5750773e+31    0.0000000e+00    0.0000000e+00
2221    6.9975466e-01    7.0161867e-01    7.0349258e-01    2.5819353e+31    2.5819353e+31    0.0000000e+00    0.0000000e+00
2222    7.0349258e-01    7.0536661e-01    7.0725054e-01    2.5888121e+31    2.5888121e+31    0.0000000e+00    0.0000000e+00
2223    7.0725054e-01    7.0913452e-01    7.1102858e-01    2.5957069e+31    2.5957069e+31    0.0000000e+00    0.0000000e+00
2224    7.1102858e-01    7.1292257e-01    7.1482676e-01    2.6026210e+31    2.6026210e+31    0.0000000e+00    0.0000000e+00
2225    7.1482676e-01    7.1673089e-01    7.1864522e-01    2.6095537e+31    2.6095537e+31    0.0000000e+00    0.0000000e+00
2226    7.1864522e-01    7.2055954e-01    7.2248411e-01    2.6165050e+31    2.6165050e+31    0.0000000e+00    0.0000000e+00
2227    7.2248411e-01    7.2440863e-01    7.2634345e-01    2.6234747e+31    2.6234747e+31    0.0000000e+00    0.0000000e+00
2228    7.2634345e-01    7.2827834e-01    7.3022348e-01    2.6304640e+31    2.6304640e+31    0.0000000e+00    0.0000000e+00
2229    7.3022348e-01    7.3216867e-01    7.3412424e-01    2.6374719e+31    2.6374719e+31    0.0000000e+00    0.0000000e+00
2230    7.3412424e-01    7.3607975e-01    7.3804575e-01    2.6444989e+31    2.6444989e+31    0.0000000e+00    0.0000000e+00
2231    7.3804575e-01    7.4001175e-01    7.4198824e-01    2.6515445e+31    2.6515445e+31    0.0000000e+00    0.0000000e+00
2232    7.4198824e-01    7.4396479e-01    7.4595183e-01    2.6586097e+31    2.6586097e+31    0.0000000e+00    0.0000000e+00
2233    7.4595183e-01    7.4793893e-01    7.4993658e-01    2.6656938e+31    2.6656938e+31    0.0000000e+00    0.0000000e+00
2234    7.4993658e-01    7.5193423e-01    7.5394261e-01    2.6727972e+31    2.6727972e+31    0.0000000e+00    0.0000000e+00
2235    7.5394261e-01    7.5595093e-01    7.5797004e-01    2.6799194e+31    2.6799194e+31    0.0000000e+00    0.0000000e+00
2236    7.5797004e-01    7.5998914e-01    7.6201898e-01    2.6870615e+31    2.6870615e+31    0.0000000e+00    0.0000000e+00
2237    7.6201898e-01    7.6404881e-01    7.6608956e-01    2.6942225e+31    2.6942225e+31    0.0000000e+00    0.0000000e+00
2238    7.6608956e-01    7.6813024e-01    7.7018189e-01    2.7014030e+31    2.7014030e+31    0.0000000e+00    0.0000000e+00
