Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu000/BSC_avecinduit.txt
At local time: 19:03:04,  08/12/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 6.03e+05
tau       = 6.82e+00
lb        = 0.00e+00
beta      = ********
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 2.12e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Brems ep         Error           
-----------------------------------------------
2387    1.6944484e+00    1.6989621e+00    1.7034998e+00    6.6127716e+32    3.0990279e+31    6.3028692e+32    0.0000000e+00
2388    1.7034998e+00    1.7080375e+00    1.7125996e+00    6.6478309e+32    3.1801604e+31    6.3298145e+32    0.0000000e+00
2389    1.7125996e+00    1.7171617e+00    1.7217480e+00    6.6830727e+32    3.2620668e+31    6.3568666e+32    0.0000000e+00
2390    1.7217480e+00    1.7263345e+00    1.7309452e+00    6.7185002e+32    3.3447549e+31    6.3840254e+32    6.4926793e+25
2391    1.7309452e+00    1.7355561e+00    1.7401917e+00    6.7541142e+32    3.4282315e+31    6.4112907e+32    0.0000000e+00
2392    1.7401917e+00    1.7448272e+00    1.7494874e+00    6.7899139e+32    3.5124982e+31    6.4386643e+32    0.0000000e+00
2393    1.7494874e+00    1.7541478e+00    1.7588329e+00    6.8259016e+32    3.5975638e+31    6.4661454e+32    6.7035745e+25
2394    1.7588329e+00    1.7635181e+00    1.7682283e+00    6.8620780e+32    3.6834350e+31    6.4937344e+32    0.0000000e+00
2395    1.7682283e+00    1.7729385e+00    1.7776738e+00    6.8984449e+32    3.7701249e+31    6.5214318e+32    0.0000000e+00
2396    1.7776738e+00    1.7824092e+00    1.7871698e+00    6.9350020e+32    3.8576318e+31    6.5492390e+32    0.0000000e+00
2397    1.7871698e+00    1.7919306e+00    1.7967166e+00    6.9717502e+32    3.9459643e+31    6.5771538e+32    0.0000000e+00
2398    1.7967166e+00    1.8015027e+00    1.8063145e+00    7.0086912e+32    4.0351320e+31    6.6051784e+32    0.0000000e+00
2399    1.8063145e+00    1.8111261e+00    1.8159634e+00    7.0458263e+32    4.1251397e+31    6.6333129e+32    0.0000000e+00
2400    1.8159634e+00    1.8208008e+00    1.8256640e+00    7.0831563e+32    4.2159948e+31    6.6615573e+32    0.0000000e+00
2401    1.8256640e+00    1.8305272e+00    1.8354163e+00    7.1206822e+32    4.3077069e+31    6.6899115e+32    0.0000000e+00
2402    1.8354163e+00    1.8403054e+00    1.8452208e+00    7.1584053e+32    4.4002811e+31    6.7183772e+32    0.0000000e+00
2403    1.8452208e+00    1.8501362e+00    1.8550776e+00    7.1963265e+32    4.4937257e+31    6.7469543e+32    0.0000000e+00
2404    1.8550776e+00    1.8600192e+00    1.8649871e+00    7.2344458e+32    4.5880442e+31    6.7756420e+32    7.5371814e+25
2405    1.8649871e+00    1.8699551e+00    1.8749496e+00    7.2727654e+32    4.6832476e+31    6.8044403e+32    7.6179205e+25
2406    1.8749496e+00    1.8799441e+00    1.8849652e+00    7.3112863e+32    4.7793412e+31    6.8333524e+32    0.0000000e+00
2407    1.8849652e+00    1.8899864e+00    1.8950344e+00    7.3500090e+32    4.8763348e+31    6.8623751e+32    0.0000000e+00
2408    1.8950344e+00    1.9000823e+00    1.9051573e+00    7.3889353e+32    4.9742355e+31    6.8915116e+32    0.0000000e+00
2409    1.9051573e+00    1.9102323e+00    1.9153343e+00    7.4280658e+32    5.0730527e+31    6.9207603e+32    0.0000000e+00
2410    1.9153343e+00    1.9204364e+00    1.9255657e+00    7.4674013e+32    5.1727924e+31    6.9501219e+32    0.0000000e+00
2411    1.9255657e+00    1.9306951e+00    1.9358517e+00    7.5069434e+32    5.2734597e+31    6.9795972e+32    0.0000000e+00
2412    1.9358517e+00    1.9410084e+00    1.9461927e+00    7.5466937e+32    5.3750641e+31    7.0091863e+32    8.2078419e+25
2413    1.9461927e+00    1.9513770e+00    1.9565889e+00    7.5866513e+32    5.4776148e+31    7.0388899e+32    0.0000000e+00
2414    1.9565889e+00    1.9618009e+00    1.9670408e+00    7.6268194e+32    5.5811173e+31    7.0687080e+32    8.3846309e+25
2415    1.9670408e+00    1.9722805e+00    1.9775482e+00    7.6671979e+32    5.6855805e+31    7.0986399e+32    0.0000000e+00
2416    1.9775482e+00    1.9828160e+00    1.9881120e+00    7.7077892e+32    5.7910115e+31    7.1286878e+32    0.0000000e+00
2417    1.9881120e+00    1.9934078e+00    1.9987321e+00    7.7485932e+32    5.8974124e+31    7.1588517e+32    0.0000000e+00
2418    1.9987321e+00    2.0040562e+00    2.0094090e+00    7.7896124e+32    6.0047892e+31    7.1891325e+32    4.3748580e+25
2419    2.0094090e+00    2.0147617e+00    2.0201428e+00    7.8308474e+32    6.1131467e+31    7.2195325e+32    0.0000000e+00
2420    2.0201428e+00    2.0255241e+00    2.0309341e+00    7.8722967e+32    6.2224785e+31    7.2500492e+32    4.4690885e+25
2421    2.0309341e+00    2.0363443e+00    2.0417831e+00    7.9139681e+32    6.3327741e+31    7.2806906e+32    0.0000000e+00
2422    2.0417831e+00    2.0472221e+00    2.0526900e+00    7.9558553e+32    6.4440060e+31    7.3114549e+32    4.5653492e+25
2423    2.0526900e+00    2.0581579e+00    2.0636551e+00    7.9979662e+32    6.5561184e+31    7.3423547e+32    4.6142538e+25
2424    2.0636551e+00    2.0691521e+00    2.0746787e+00    8.0403014e+32    6.6690098e+31    7.3733999e+32    0.0000000e+00
2425    2.0746787e+00    2.0802052e+00    2.0857613e+00    8.0826598e+32    6.8006468e+31    7.4025944e+32    4.7136403e+25
2426    2.0857613e+00    2.0913172e+00    2.0969028e+00    8.1249935e+32    6.9557240e+31    7.4294213e+32    0.0000000e+00
2427    2.0969028e+00    2.1024888e+00    2.1081042e+00    8.1680011e+32    7.0714723e+31    7.4608542e+32    4.8151679e+25
2428    2.1081042e+00    2.1137199e+00    2.1193655e+00    8.2112377e+32    7.1882647e+31    7.4924116e+32    4.8667501e+25
2429    2.1193655e+00    2.1250110e+00    2.1306868e+00    8.2547002e+32    7.3061079e+31    7.5240889e+32    4.9188833e+25
2430    2.1306868e+00    2.1363623e+00    2.1420684e+00    8.2983887e+32    7.4250086e+31    7.5558877e+32    4.9715746e+25
2431    2.1420684e+00    2.1477745e+00    2.1535110e+00    8.3423108e+32    7.5449805e+31    7.5878127e+32    0.0000000e+00
2432    2.1535110e+00    2.1592474e+00    2.1650147e+00    8.3864612e+32    7.6660225e+31    7.6198591e+32    0.0000000e+00
2433    2.1650147e+00    2.1707819e+00    2.1765800e+00    8.4308460e+32    7.7881487e+31    7.6520308e+32    0.0000000e+00
2434    2.1765800e+00    2.1823778e+00    2.1882067e+00    8.4754636e+32    7.9113726e+31    7.6843271e+32    5.1880481e+25
2435    2.1882067e+00    2.1940355e+00    2.1998956e+00    8.5203157e+32    8.0356937e+31    7.7167464e+32    0.0000000e+00
2436    2.1998956e+00    2.2057557e+00    2.2116473e+00    8.5654038e+32    8.1611265e+31    7.7492911e+32    0.0000000e+00
2437    2.2116473e+00    2.2175386e+00    2.2234616e+00    8.6107318e+32    8.2876807e+31    7.7819634e+32    5.3565669e+25
2438    2.2234616e+00    2.2293842e+00    2.2353387e+00    8.6562942e+32    8.4153568e+31    7.8147580e+32    5.4139460e+25
2439    2.2353387e+00    2.2412932e+00    2.2472796e+00    8.7020995e+32    8.5441741e+31    7.8476826e+32    0.0000000e+00
2440    2.2472796e+00    2.2532659e+00    2.2592840e+00    8.7481455e+32    8.6741414e+31    7.8807317e+32    5.5305580e+25
2441    2.2592840e+00    2.2653024e+00    2.2713528e+00    8.7944351e+32    8.8052644e+31    7.9139085e+32    0.0000000e+00
2442    2.2713528e+00    2.2774031e+00    2.2834861e+00    8.8409670e+32    8.9375499e+31    7.9472122e+32    0.0000000e+00
2443    2.2834861e+00    2.2895689e+00    2.2956839e+00    8.8877449e+32    9.0710056e+31    7.9806443e+32    0.0000000e+00
2444    2.2956839e+00    2.3017993e+00    2.3079472e+00    8.9347688e+32    9.2056490e+31    8.0142041e+32    0.0000000e+00
2445    2.3079472e+00    2.3140950e+00    2.3202758e+00    8.9820411e+32    9.3414907e+31    8.0478923e+32    0.0000000e+00
2446    2.3202758e+00    2.3264563e+00    2.3326702e+00    9.0295617e+32    9.4785297e+31    8.0817082e+32    5.8956809e+25
2447    2.3326702e+00    2.3388839e+00    2.3451309e+00    9.0773338e+32    9.6167834e+31    8.1156556e+32    0.0000000e+00
2448    2.3451309e+00    2.3513780e+00    2.3576581e+00    9.1253558e+32    9.7562528e+31    8.1497307e+32    0.0000000e+00
2449    2.3576581e+00    2.3639388e+00    2.3702526e+00    9.1736340e+32    9.8969583e+31    8.1839380e+32    0.0000000e+00
2450    2.3702526e+00    2.3765664e+00    2.3829141e+00    9.2221643e+32    1.0038905e+32    8.2182739e+32    0.0000000e+00
2451    2.3829141e+00    2.3892615e+00    2.3956430e+00    9.2709507e+32    1.0182102e+32    8.2527404e+32    0.0000000e+00
2452    2.3956430e+00    2.4020247e+00    2.4084401e+00    9.3199956e+32    1.0326564e+32    8.2873393e+32    0.0000000e+00
2453    2.4084401e+00    2.4148557e+00    2.4213057e+00    9.3692973e+32    1.0472292e+32    8.3220682e+32    0.0000000e+00
2454    2.4213057e+00    2.4277554e+00    2.4342399e+00    9.4188598e+32    1.0619307e+32    8.3569286e+32    6.4202800e+25
2455    2.4342399e+00    2.4407241e+00    2.4472430e+00    9.4686830e+32    1.0767612e+32    8.3919220e+32    0.0000000e+00
2456    2.4472430e+00    2.4537621e+00    2.4603159e+00    9.5187701e+32    1.0917222e+32    8.4270478e+32    0.0000000e+00
2457    2.4603159e+00    2.4668696e+00    2.4734585e+00    9.5691210e+32    1.1068143e+32    8.4623074e+32    0.0000000e+00
2458    2.4734585e+00    2.4800472e+00    2.4866712e+00    9.6197380e+32    1.1220384e+32    8.4976994e+32    0.0000000e+00
2459    2.4866712e+00    2.4932952e+00    2.4999545e+00    9.6706228e+32    1.1373967e+32    8.5332259e+32    0.0000000e+00
2460    2.4999545e+00    2.5066137e+00    2.5133088e+00    9.7217745e+32    1.1528898e+32    8.5688848e+32    0.0000000e+00
2461    2.5133088e+00    2.5200038e+00    2.5267346e+00    9.7731985e+32    1.1685184e+32    8.6046806e+32    0.0000000e+00
2462    2.5267346e+00    2.5334651e+00    2.5402319e+00    9.8248910e+32    1.1842835e+32    8.6406072e+32    6.9915577e+25
2463    2.5402319e+00    2.5469987e+00    2.5538013e+00    9.8768597e+32    1.2001864e+32    8.6766730e+32    0.0000000e+00
2464    2.5538013e+00    2.5606041e+00    2.5674434e+00    9.9290993e+32    1.2162277e+32    8.7128719e+32    0.0000000e+00
2465    2.5674434e+00    2.5742824e+00    2.5811582e+00    9.9816173e+32    1.2324099e+32    8.7492078e+32    0.0000000e+00
2466    2.5811582e+00    2.5880337e+00    2.5949464e+00    1.0034410e+33    1.2487325e+32    8.7856775e+32    0.0000000e+00
2467    2.5949464e+00    2.6018586e+00    2.6088080e+00    1.0087483e+33    1.2651980e+32    8.8222849e+32    0.0000000e+00
2468    2.6088080e+00    2.6157575e+00    2.6227436e+00    1.0140838e+33    1.2818075e+32    8.8590301e+32    0.0000000e+00
2469    2.6227436e+00    2.6297302e+00    2.6367540e+00    1.0194474e+33    1.2985628e+32    8.8959106e+32    7.5329747e+25
2470    2.6367540e+00    2.6437776e+00    2.6508389e+00    1.0248393e+33    1.3154638e+32    8.9329289e+32    0.0000000e+00
2471    2.6508389e+00    2.6579003e+00    2.6649992e+00    1.0302597e+33    1.3325110e+32    8.9700864e+32    7.6952285e+25
2472    2.6649992e+00    2.6720984e+00    2.6792352e+00    1.0357087e+33    1.3497071e+32    9.0073794e+32    0.0000000e+00
2473    2.6792352e+00    2.6863723e+00    2.6935475e+00    1.0411865e+33    1.3670536e+32    9.0448116e+32    0.0000000e+00
2474    2.6935475e+00    2.7007225e+00    2.7079358e+00    1.0466934e+33    1.3845503e+32    9.0823831e+32    7.9451842e+25
2475    2.7079358e+00    2.7151492e+00    2.7224011e+00    1.0522293e+33    1.4021996e+32    9.1200931e+32    8.0302947e+25
2476    2.7224011e+00    2.7296531e+00    2.7369437e+00    1.0577945e+33    1.4200025e+32    9.1579431e+32    0.0000000e+00
2477    2.7369437e+00    2.7442343e+00    2.7515640e+00    1.0633892e+33    1.4379607e+32    9.1959308e+32    0.0000000e+00
2478    2.7515640e+00    2.7588937e+00    2.7662623e+00    1.0690134e+33    1.4560745e+32    9.2340594e+32    0.0000000e+00
2479    2.7662623e+00    2.7736311e+00    2.7810392e+00    1.0746672e+33    1.4743453e+32    9.2723272e+32    0.0000000e+00
2480    2.7810392e+00    2.7884474e+00    2.7958951e+00    1.0803512e+33    1.4927760e+32    9.3107358e+32    0.0000000e+00
2481    2.7958951e+00    2.8033428e+00    2.8108301e+00    1.0860651e+33    1.5113663e+32    9.3492837e+32    8.5604477e+25
2482    2.8108301e+00    2.8183177e+00    2.8258452e+00    1.0918093e+33    1.5301182e+32    9.3879748e+32    0.0000000e+00
2483    2.8258452e+00    2.8333728e+00    2.8409405e+00    1.0975839e+33    1.5490334e+32    9.4268059e+32    8.7448340e+25
2484    2.8409405e+00    2.8485079e+00    2.8561161e+00    1.1033888e+33    1.5681131e+32    9.4657747e+32    0.0000000e+00
2485    2.8561161e+00    2.8637242e+00    2.8713732e+00    1.1092247e+33    1.5873587e+32    9.5048889e+32    8.9331891e+25
2486    2.8713732e+00    2.8790219e+00    2.8867116e+00    1.1150914e+33    1.6067713e+32    9.5441417e+32    9.0288825e+25
2487    2.8867116e+00    2.8944008e+00    2.9021318e+00    1.1209890e+33    1.6263534e+32    9.5835368e+32    9.1256006e+25
2488    2.9021318e+00    2.9098623e+00    2.9176345e+00    1.1269182e+33    1.6461072e+32    9.6230751e+32    0.0000000e+00
2489    2.9176345e+00    2.9254065e+00    2.9332197e+00    1.1328787e+33    1.6660327e+32    9.6627541e+32    0.0000000e+00
2490    2.9332197e+00    2.9410334e+00    2.9488888e+00    1.1388706e+33    1.6861308e+32    9.7025748e+32    0.0000000e+00
2491    2.9488888e+00    2.9567437e+00    2.9646409e+00    1.1448941e+33    1.7064056e+32    9.7425370e+32    9.5229499e+25
2492    2.9646409e+00    2.9725382e+00    2.9804776e+00    1.1509498e+33    1.7268573e+32    9.7826409e+32    9.6249613e+25
2493    2.9804776e+00    2.9884171e+00    2.9963987e+00    1.1570376e+33    1.7474882e+32    9.8228879e+32    9.7280667e+25
2494    2.9963987e+00    3.0043807e+00    3.0124052e+00    1.1631574e+33    1.7682977e+32    9.8632757e+32    9.8322751e+25
2495    3.0124052e+00    3.0204296e+00    3.0284970e+00    1.1693096e+33    1.7892905e+32    9.9038058e+32    0.0000000e+00
2496    3.0284970e+00    3.0365641e+00    3.0446746e+00    1.1754947e+33    1.8104685e+32    9.9444791e+32    1.0044055e+26
2497    3.0446746e+00    3.0527849e+00    3.0609386e+00    1.1817124e+33    1.8318313e+32    9.9852932e+32    0.0000000e+00
2498    3.0609386e+00    3.0690923e+00    3.0772896e+00    1.1879629e+33    1.8533794e+32    1.0026250e+33    0.0000000e+00
2499    3.0772896e+00    3.0854867e+00    3.0937281e+00    1.1942466e+33    1.8751149e+32    1.0067352e+33    0.0000000e+00
2500    3.0937281e+00    3.1019690e+00    3.1102540e+00    1.2005638e+33    1.8970352e+32    1.0108604e+33    0.0000000e+00
2501    3.1102540e+00    3.1185391e+00    3.1268687e+00    1.2069146e+33    1.9191378e+32    1.0150009e+33    0.0000000e+00
2502    3.1268687e+00    3.1351979e+00    3.1435716e+00    1.2132995e+33    1.9414088e+32    1.0191586e+33    0.0000000e+00
2503    3.1435716e+00    3.1519454e+00    3.1603642e+00    1.2197187e+33    1.9638153e+32    1.0233372e+33    0.0000000e+00
2504    3.1603642e+00    3.1687827e+00    3.1772463e+00    1.2261361e+33    1.9896172e+32    1.0271745e+33    1.0937776e+26
2505    3.1772463e+00    3.1857097e+00    3.1942184e+00    1.2325425e+33    2.0196502e+32    1.0305776e+33    1.1054944e+26
2506    3.1942184e+00    3.2027271e+00    3.2112815e+00    1.2390662e+33    2.0424862e+32    1.0348175e+33    0.0000000e+00
2507    3.2112815e+00    3.2198358e+00    3.2284355e+00    1.2456246e+33    2.0655140e+32    1.0390733e+33    0.0000000e+00
2508    3.2284355e+00    3.2370353e+00    3.2456813e+00    1.2522181e+33    2.0887368e+32    1.0433444e+33    0.0000000e+00
2509    3.2456813e+00    3.2543271e+00    3.2630191e+00    1.2588465e+33    2.1121534e+32    1.0476312e+33    0.0000000e+00
2510    3.2630191e+00    3.2717113e+00    3.2804496e+00    1.2655105e+33    2.1357680e+32    1.0519337e+33    0.0000000e+00
2511    3.2804496e+00    3.2891881e+00    3.2979732e+00    1.2722099e+33    2.1595818e+32    1.0562517e+33    0.0000000e+00
2512    3.2979732e+00    3.3067584e+00    3.3155904e+00    1.2789447e+33    2.1835941e+32    1.0605853e+33    0.0000000e+00
2513    3.3155904e+00    3.3244224e+00    3.3333018e+00    1.2857155e+33    2.2078075e+32    1.0649348e+33    0.0000000e+00
2514    3.3333018e+00    3.3421810e+00    3.3511076e+00    1.2925225e+33    2.2322250e+32    1.0693000e+33    0.0000000e+00
2515    3.3511076e+00    3.3600342e+00    3.3690085e+00    1.2993657e+33    2.2568479e+32    1.0736809e+33    0.0000000e+00
2516    3.3690085e+00    3.3779829e+00    3.3870053e+00    1.3062454e+33    2.2816761e+32    1.0780779e+33    1.2429653e+26
2517    3.3870053e+00    3.3960276e+00    3.4050982e+00    1.3131619e+33    2.3067140e+32    1.0824906e+33    0.0000000e+00
2518    3.4050982e+00    3.4141686e+00    3.4232874e+00    1.3201153e+33    2.3319597e+32    1.0869192e+33    0.0000000e+00
2519    3.4232874e+00    3.4324064e+00    3.4415741e+00    1.3271055e+33    2.3574168e+32    1.0913639e+33    0.0000000e+00
2520    3.4415741e+00    3.4507418e+00    3.4599583e+00    1.3341331e+33    2.3830872e+32    1.0958244e+33    0.0000000e+00
2521    3.4599583e+00    3.4691749e+00    3.4784408e+00    1.3411982e+33    2.4089739e+32    1.1003008e+33    0.0000000e+00
2522    3.4784408e+00    3.4877067e+00    3.4970219e+00    1.3483012e+33    2.4350772e+32    1.1047936e+33    6.6251237e+25
2523    3.4970219e+00    3.5063374e+00    3.5157025e+00    1.3554422e+33    2.4613985e+32    1.1093023e+33    6.6960939e+25
2524    3.5157025e+00    3.5250678e+00    3.5344830e+00    1.3626212e+33    2.4879401e+32    1.1138273e+33    0.0000000e+00
2525    3.5344830e+00    3.5438979e+00    3.5533636e+00    1.3698384e+33    2.5147034e+32    1.1183681e+33    0.0000000e+00
2526    3.5533636e+00    3.5628290e+00    3.5723450e+00    1.3770944e+33    2.5416903e+32    1.1229254e+33    6.9135971e+25
2527    3.5723450e+00    3.5818608e+00    3.5914278e+00    1.3843893e+33    2.5689045e+32    1.1274988e+33    0.0000000e+00
2528    3.5914278e+00    3.6009946e+00    3.6106124e+00    1.3917228e+33    2.5963431e+32    1.1320884e+33    7.0625098e+25
2529    3.6106124e+00    3.6202304e+00    3.6298997e+00    1.3990957e+33    2.6240131e+32    1.1366943e+33    7.1381645e+25
2530    3.6298997e+00    3.6395690e+00    3.6492898e+00    1.4065079e+33    2.6519136e+32    1.1413165e+33    0.0000000e+00
2531    3.6492898e+00    3.6590111e+00    3.6687839e+00    1.4139598e+33    2.6800473e+32    1.1459551e+33    7.2919140e+25
2532    3.6687839e+00    3.6785567e+00    3.6883819e+00    1.4214517e+33    2.7084163e+32    1.1506100e+33    7.3700258e+25
2533    3.6883819e+00    3.6982071e+00    3.7080846e+00    1.4289837e+33    2.7370222e+32    1.1552815e+33    0.0000000e+00
2534    3.7080846e+00    3.7179620e+00    3.7278926e+00    1.4365556e+33    2.7658650e+32    1.1599691e+33    7.5287697e+25
2535    3.7278926e+00    3.7378228e+00    3.7478063e+00    1.4441685e+33    2.7949508e+32    1.1646733e+33    7.6094194e+25
2536    3.7478063e+00    3.7577896e+00    3.7678266e+00    1.4518220e+33    2.8242788e+32    1.1693941e+33    0.0000000e+00
2537    3.7678266e+00    3.7778630e+00    3.7879534e+00    1.4595163e+33    2.8538506e+32    1.1741313e+33    7.7733196e+25
2538    3.7879534e+00    3.7980437e+00    3.8081880e+00    1.4672522e+33    2.8836703e+32    1.1788852e+33    0.0000000e+00
2539    3.8081880e+00    3.8183324e+00    3.8285308e+00    1.4750292e+33    2.9137371e+32    1.1836555e+33    0.0000000e+00
2540    3.8285308e+00    3.8387291e+00    3.8489821e+00    1.4828481e+33    2.9440558e+32    1.1884424e+33    0.0000000e+00
2541    3.8489821e+00    3.8592350e+00    3.8695426e+00    1.4907088e+33    2.9746283e+32    1.1932460e+33    8.1117878e+25
2542    3.8695426e+00    3.8798501e+00    3.8902130e+00    1.4986117e+33    3.0054554e+32    1.1980660e+33    8.1986822e+25
2543    3.8902130e+00    3.9005759e+00    3.9109938e+00    1.5065569e+33    3.0365394e+32    1.2029029e+33    8.2865080e+25
2544    3.9109938e+00    3.9214120e+00    3.9318857e+00    1.5145444e+33    3.0678812e+32    1.2077564e+33    8.3752747e+25
2545    3.9318857e+00    3.9423594e+00    3.9528892e+00    1.5225753e+33    3.0994870e+32    1.2126265e+33    0.0000000e+00
2546    3.9528892e+00    3.9634190e+00    3.9740047e+00    1.5306493e+33    3.1313577e+32    1.2175134e+33    0.0000000e+00
2547    3.9740047e+00    3.9845908e+00    3.9952331e+00    1.5387663e+33    3.1634933e+32    1.2224170e+33    0.0000000e+00
2548    3.9952331e+00    4.0058756e+00    4.0165749e+00    1.5469271e+33    3.1958979e+32    1.2273373e+33    8.7399530e+25
2549    4.0165749e+00    4.0272746e+00    4.0380306e+00    1.5551315e+33    3.2285737e+32    1.2322743e+33    8.8335757e+25
2550    4.0380306e+00    4.0487871e+00    4.0596013e+00    1.5633801e+33    3.2615205e+32    1.2372280e+33    0.0000000e+00
2551    4.0596013e+00    4.0704150e+00    4.0812874e+00    1.5716730e+33    3.2947441e+32    1.2421986e+33    9.0238438e+25
2552    4.0812874e+00    4.0921588e+00    4.1030884e+00    1.5800106e+33    3.3282471e+32    1.2471858e+33    9.1205084e+25
2553    4.1030884e+00    4.1140184e+00    4.1250067e+00    1.5883930e+33    3.3620297e+32    1.2521900e+33    9.2182097e+25
2554    4.1250067e+00    4.1359949e+00    4.1470418e+00    1.5968204e+33    3.3960955e+32    1.2572108e+33    0.0000000e+00
2555    4.1470418e+00    4.1580882e+00    4.1691947e+00    1.6052926e+33    3.4304429e+32    1.2622482e+33    0.0000000e+00
2556    4.1691947e+00    4.1803002e+00    4.1914654e+00    1.6138108e+33    3.4650828e+32    1.2673026e+33    0.0000000e+00
2557    4.1914654e+00    4.2026305e+00    4.2138553e+00    1.6223749e+33    3.5000143e+32    1.2723734e+33    0.0000000e+00
2558    4.2138553e+00    4.2250805e+00    4.2363653e+00    1.6309852e+33    3.5352391e+32    1.2774613e+33    0.0000000e+00
2559    4.2363653e+00    4.2476497e+00    4.2589951e+00    1.6396414e+33    3.5707587e+32    1.2825656e+33    0.0000000e+00
2560    4.2589951e+00    4.2703400e+00    4.2817459e+00    1.6483446e+33    3.6065789e+32    1.2876866e+33    0.0000000e+00
2561    4.2817459e+00    4.2931514e+00    4.3046179e+00    1.6570943e+33    3.6427005e+32    1.2928242e+33    0.0000000e+00
2562    4.3046179e+00    4.3160849e+00    4.3276129e+00    1.6658914e+33    3.6791288e+32    1.2979785e+33    0.0000000e+00
2563    4.3276129e+00    4.3391404e+00    4.3507299e+00    1.6747356e+33    3.7158643e+32    1.3031491e+33    1.0254667e+26
2564    4.3507299e+00    4.3623195e+00    4.3739710e+00    1.6836277e+33    3.7529127e+32    1.3083364e+33    0.0000000e+00
2565    4.3739710e+00    4.3856220e+00    4.3973355e+00    1.6925673e+33    3.7902745e+32    1.3135398e+33    0.0000000e+00
2566    4.3973355e+00    4.4090495e+00    4.4208260e+00    1.7015554e+33    3.8279563e+32    1.3187597e+33    0.0000000e+00
2567    4.4208260e+00    4.4326015e+00    4.4444408e+00    1.7105916e+33    3.8659595e+32    1.3239956e+33    0.0000000e+00
2568    4.4444408e+00    4.4562798e+00    4.4681821e+00    1.7196765e+33    3.9042884e+32    1.3292477e+33    0.0000000e+00
2569    4.4681821e+00    4.4800844e+00    4.4920506e+00    1.7288107e+33    3.9429493e+32    1.3345158e+33    0.0000000e+00
2570    4.4920506e+00    4.5040164e+00    4.5160465e+00    1.7379940e+33    3.9819444e+32    1.3397996e+33    1.1048773e+26
2571    4.5160465e+00    4.5280762e+00    4.5401707e+00    1.7472266e+33    4.0212749e+32    1.3450991e+33    0.0000000e+00
2572    4.5401707e+00    4.5522642e+00    4.5644231e+00    1.7565088e+33    4.0609513e+32    1.3504137e+33    0.0000000e+00
2573    4.5644231e+00    4.5765820e+00    4.5888057e+00    1.7658415e+33    4.1009731e+32    1.3557441e+33    0.0000000e+00
2574    4.5888057e+00    4.6010294e+00    4.6133180e+00    1.7752240e+33    4.1413439e+32    1.3610895e+33    0.0000000e+00
2575    4.6133180e+00    4.6256070e+00    4.6379614e+00    1.7846571e+33    4.1820659e+32    1.3664506e+33    1.1653371e+26
2576    4.6379614e+00    4.6503162e+00    4.6627369e+00    1.7941412e+33    4.2231264e+32    1.3718287e+33    0.0000000e+00
2577    4.6627369e+00    4.6751571e+00    4.6876445e+00    1.8036772e+33    4.2644926e+32    1.3772279e+33    0.0000000e+00
2578    4.6876445e+00    4.7001314e+00    4.7126846e+00    1.8132671e+33    4.3060185e+32    1.3826653e+33    0.0000000e+00
2579    4.7126846e+00    4.7252383e+00    4.7378592e+00    1.8227322e+33    4.3634872e+32    1.3863836e+33    0.0000000e+00
2580    4.7378592e+00    4.7504802e+00    4.7631683e+00    1.8323996e+33    4.4080588e+32    1.3915938e+33    0.0000000e+00
2581    4.7631683e+00    4.7758560e+00    4.7886119e+00    1.8421504e+33    4.4502215e+32    1.3971283e+33    0.0000000e+00
2582    4.7886119e+00    4.8013682e+00    4.8141918e+00    1.8519544e+33    4.4927289e+32    1.4026815e+33    0.0000000e+00
2583    4.8141918e+00    4.8270159e+00    4.8399081e+00    1.8618117e+33    4.5355833e+32    1.4082534e+33    0.0000000e+00
2584    4.8399081e+00    4.8528008e+00    4.8657622e+00    1.8717223e+33    4.5787862e+32    1.4138437e+33    0.0000000e+00
2585    4.8657622e+00    4.8787236e+00    4.8917542e+00    1.8816870e+33    4.6223416e+32    1.4194528e+33    0.0000000e+00
2586    4.8917542e+00    4.9047852e+00    4.9178853e+00    1.8917061e+33    4.6662525e+32    1.4250808e+33    0.0000000e+00
2587    4.9178853e+00    4.9309855e+00    4.9441557e+00    1.9017797e+33    4.7105228e+32    1.4307274e+33    0.0000000e+00
2588    4.9441557e+00    4.9573259e+00    4.9705667e+00    1.9119079e+33    4.7551521e+32    1.4363927e+33    0.0000000e+00
2589    4.9705667e+00    4.9838071e+00    4.9971189e+00    1.9220912e+33    4.8001442e+32    1.4420768e+33    0.0000000e+00
