Spectra extracted from: /Users/belmont/Recherche/codes/BELM/belm/simu_BSC_sansinduit/BSC_sansinduit.txt
At local time: 16:37:44,  07/29/2021
Author: belmont
 
PARAMETERS:-----------------------------------
time      = 0.00e+00
Rcm       = 6.03e+05
tau       = 6.82e+00
lb        = 0.00e+00
beta      = ********
lth       = 9.49e+00
lc        = 0.00e+00
Tp        = 1.00e+06
pinj      = 2.12e-01
lnth      = 0.00e+00
p1        = 8.31e-01
p2        = 1.00e+03
gamma_inj = 5.00e+00
linjw     = 0.00e+00
kTin      = 1.00e+00
kTout     = 1.00e-10
linjem    = 0.00e+00
linjep    = 0.00e+00
lslh      = 0.00e+00
lh        = 0.00e+00
llll      = 0.00e+00
lblh      = 0.00e+00
lnthlh    = 0.00e+00
par3      = 0.00e+00
y         = 0.00e+00
rr        = 0.00e+00
qsto      = 1.67e+00
lsto      = 0.00e+00
lstotot   = 0.00e+00
tau_inj   = 0.00e+00
kTin_inj  = 0.00e+00
pinj_inj  = 0.00e+00
 
PHOTON DISTRIBUTIONS:-------------------------
 #bin     Emin(keV)         E(keV)          Emax(keV)        SPECTRUM         Compton          Brems ep         Error           
-----------------------------------------------
3675    1.6185969e+03    1.6229086e+03    1.6272433e+03    3.5795543e+32    3.5778730e+32    1.6813196e+29    1.5230257e+24
3676    1.6272433e+03    1.6315779e+03    1.6359357e+03    3.3588439e+32    3.3572435e+32    1.6005137e+29    1.6986759e+25
3677    1.6359357e+03    1.6402935e+03    1.6446746e+03    3.1513516e+32    3.1498369e+32    1.5145092e+29    1.2050861e+25
3678    1.6446746e+03    1.6490557e+03    1.6534602e+03    2.9573320e+32    2.9559099e+32    1.4221362e+29    4.3174685e+24
3679    1.6534602e+03    1.6578646e+03    1.6622926e+03    2.7760328e+32    2.7747111e+32    1.3216514e+29    3.8339379e+24
3680    1.6622926e+03    1.6667206e+03    1.6711724e+03    2.6068702e+32    2.6056599e+32    1.2102454e+29    6.9045587e+24
3681    1.6711724e+03    1.6756239e+03    1.6800995e+03    2.4486663e+32    2.4475835e+32    1.0828239e+29    1.3102531e+25
3682    1.6800995e+03    1.6845750e+03    1.6890742e+03    2.3003539e+32    2.2994258e+32    9.2799809e+28    2.6701694e+24
3683    1.6890742e+03    1.6935735e+03    1.6980969e+03    2.1616723e+32    2.1609725e+32    6.9980376e+28    5.3829963e+24
3684    1.6980969e+03    1.7026204e+03    1.7071678e+03    2.0312205e+32    2.0308608e+32    3.5984400e+28    2.7754720e+24
3685    1.7071678e+03    1.7117155e+03    1.7162874e+03    1.9076490e+32    1.9072971e+32    3.5165395e+28    5.0047804e+24
3686    1.7162874e+03    1.7208591e+03    1.7254554e+03    1.7915499e+32    1.7912039e+32    3.4597209e+28    3.7290148e+24
3687    1.7254554e+03    1.7300516e+03    1.7346725e+03    1.6813560e+32    1.6810160e+32    3.4013522e+28    1.3348878e+25
3688    1.7346725e+03    1.7392933e+03    1.7439387e+03    1.5771803e+32    1.5768460e+32    3.3413621e+28    7.9869439e+24
3689    1.7439387e+03    1.7485844e+03    1.7532546e+03    1.4782222e+32    1.4778942e+32    3.2796743e+28    1.7602862e+24
3690    1.7532546e+03    1.7579249e+03    1.7626201e+03    1.3842755e+32    1.3839538e+32    3.2162045e+28    5.1022985e+24
3691    1.7626201e+03    1.7673154e+03    1.7720358e+03    1.2946670e+32    1.2943519e+32    3.1508607e+28    5.3807406e+24
3692    1.7720358e+03    1.7767562e+03    1.7815016e+03    1.2095853e+32    1.2092770e+32    3.0835400e+28    4.5436593e+23
3693    1.7815016e+03    1.7862472e+03    1.7910182e+03    1.1282959e+32    1.1279944e+32    3.0141276e+28    4.7460835e+24
3694    1.7910182e+03    1.7957891e+03    1.8005854e+03    1.0513554e+32    1.0510610e+32    2.9424955e+28    5.4757736e+24
3695    1.8005854e+03    1.8053818e+03    1.8102039e+03    9.7817360e+31    9.7788675e+31    2.8684979e+28    2.6018853e+24
3696    1.8102039e+03    1.8150259e+03    1.8198737e+03    9.0883881e+31    9.0855969e+31    2.7919691e+28    2.8052137e+24
3697    1.8198737e+03    1.8247214e+03    1.8295951e+03    8.4353031e+31    8.4325903e+31    2.7127169e+28    7.8745591e+23
3698    1.8295951e+03    1.8344688e+03    1.8393685e+03    7.8212268e+31    7.8185962e+31    2.6305201e+28    1.8008908e+24
3699    1.8393685e+03    1.8442682e+03    1.8491940e+03    7.2491975e+31    7.2466520e+31    2.5451154e+28    2.5512743e+24
3700    1.8491940e+03    1.8541199e+03    1.8590721e+03    6.7175380e+31    6.7150819e+31    2.4561892e+28    6.4519591e+23
3701    1.8590721e+03    1.8640243e+03    1.8690029e+03    6.2253737e+31    6.2230100e+31    2.3633619e+28    4.1109203e+24
3702    1.8690029e+03    1.8739816e+03    1.8789868e+03    5.7728761e+31    5.7706101e+31    2.2661629e+28    1.9438787e+24
3703    1.8789868e+03    1.8839921e+03    1.8890240e+03    5.3570666e+31    5.3549026e+31    2.1639982e+28    4.4785297e+23
3704    1.8890240e+03    1.8940560e+03    1.8991149e+03    4.9748598e+31    4.9728032e+31    2.0560999e+28    1.3238320e+24
3705    1.8991149e+03    1.9041737e+03    1.9092596e+03    4.6220725e+31    4.6201305e+31    1.9414394e+28    2.7794807e+24
3706    1.9092596e+03    1.9143456e+03    1.9194586e+03    4.2967206e+31    4.2949024e+31    1.8185878e+28    2.6117477e+24
3707    1.9194586e+03    1.9245717e+03    1.9297119e+03    3.9957167e+31    3.9940312e+31    1.6854536e+28    1.1766035e+24
3708    1.9297119e+03    1.9348524e+03    1.9400201e+03    3.7159087e+31    3.7143702e+31    1.5387524e+28    1.5998520e+24
3709    1.9400201e+03    1.9451880e+03    1.9503833e+03    3.4566093e+31    3.4552367e+31    1.3727653e+28    2.3631083e+23
3710    1.9503833e+03    1.9555789e+03    1.9608020e+03    3.2134481e+31    3.2122726e+31    1.1756623e+28    3.3219682e+23
3711    1.9608020e+03    1.9660251e+03    1.9712762e+03    2.9855480e+31    2.9846364e+31    9.1162121e+27    1.3895862e+24
3712    1.9712762e+03    1.9765273e+03    1.9818064e+03    2.7719559e+31    2.7715289e+31    4.2697132e+27    1.7035721e+24
3713    1.9818064e+03    1.9870857e+03    1.9923929e+03    2.5712675e+31    2.5709399e+31    3.2773327e+27    9.9829319e+23
3714    1.9923929e+03    1.9977002e+03    2.0030360e+03    2.3825595e+31    2.3822372e+31    3.2226149e+27    7.1862649e+23
3715    2.0030360e+03    2.0083716e+03    2.0137358e+03    2.2042187e+31    2.2039022e+31    3.1663154e+27    1.1316852e+23
3716    2.0137358e+03    2.0191000e+03    2.0244928e+03    2.0357917e+31    2.0354807e+31    3.1083617e+27    4.3910601e+23
3717    2.0244928e+03    2.0298857e+03    2.0353074e+03    1.8768423e+31    1.8765375e+31    3.0486739e+27    2.0541309e+23
3718    2.0353074e+03    2.0407290e+03    2.0461794e+03    1.7264881e+31    1.7261894e+31    2.9871645e+27    6.7433125e+23
3719    2.0461794e+03    2.0516301e+03    2.0571099e+03    1.5853905e+31    1.5850981e+31    2.9237378e+27    4.5603792e+23
3720    2.0571099e+03    2.0625896e+03    2.0680986e+03    1.4528137e+31    1.4525280e+31    2.8582873e+27    8.2575034e+23
3721    2.0680986e+03    2.0736077e+03    2.0791462e+03    1.3291881e+31    1.3289089e+31    2.7906949e+27    3.3499705e+23
3722    2.0791462e+03    2.0846843e+03    2.0902527e+03    1.2143919e+31    1.2141198e+31    2.7208263e+27    7.4519816e+23
3723    2.0902527e+03    2.0958206e+03    2.1014182e+03    1.1089898e+31    1.1087251e+31    2.6485330e+27    5.5526865e+23
3724    2.1014182e+03    2.1070159e+03    2.1126436e+03    1.0126597e+31    1.0124022e+31    2.5736407e+27    3.7561055e+23
3725    2.1126436e+03    2.1182712e+03    2.1239290e+03    9.2527640e+30    9.2502682e+30    2.4959528e+27    2.9339407e+22
3726    2.1239290e+03    2.1295867e+03    2.1352747e+03    8.4629196e+30    8.4605041e+30    2.4152369e+27    7.5482142e+21
3727    2.1352747e+03    2.1409626e+03    2.1466809e+03    7.7495053e+30    7.7471744e+30    2.3312201e+27    2.1742857e+23
3728    2.1466809e+03    2.1523992e+03    2.1581482e+03    7.1050039e+30    7.1027602e+30    2.2435739e+27    3.5286071e+23
3729    2.1581482e+03    2.1638970e+03    2.1696765e+03    6.5196952e+30    6.5175433e+30    2.1518990e+27    2.2136952e+23
3730    2.1696765e+03    2.1754561e+03    2.1812666e+03    5.9883959e+30    5.9863401e+30    2.0556981e+27    3.4451971e+23
3731    2.1812666e+03    2.1870771e+03    2.1929185e+03    5.5048087e+30    5.5028538e+30    1.9543376e+27    2.8035005e+23
3732    2.1929185e+03    2.1987600e+03    2.2046328e+03    5.0616953e+30    5.0598484e+30    1.8469885e+27    1.2816990e+23
3733    2.2046328e+03    2.2105054e+03    2.2164094e+03    4.6549813e+30    4.6532486e+30    1.7325278e+27    7.6486452e+22
3734    2.2164094e+03    2.2223135e+03    2.2282490e+03    4.2811862e+30    4.2795768e+30    1.6093646e+27    8.9146287e+22
3735    2.2282490e+03    2.2341848e+03    2.2401521e+03    3.9361259e+30    3.9346510e+30    1.4751129e+27    1.0938747e+23
3736    2.2401521e+03    2.2461194e+03    2.2521187e+03    3.6133753e+30    3.6120497e+30    1.3258910e+27    9.4865030e+22
3737    2.2521187e+03    2.2581179e+03    2.2641489e+03    3.3148344e+30    3.3136799e+30    1.1545549e+27    4.5364259e+22
3738    2.2641489e+03    2.2701802e+03    2.2762437e+03    3.0357409e+30    3.0347961e+30    9.4469960e+26    4.0744390e+22
3739    2.2762437e+03    2.2823071e+03    2.2884031e+03    2.7744503e+30    2.7738353e+30    6.1502422e+26    7.5240198e+22
3740    2.2884031e+03    2.2944988e+03    2.3006272e+03    2.5298015e+30    2.5295892e+30    2.1250123e+26    1.4438605e+23
3741    2.3006272e+03    2.3067556e+03    2.3129167e+03    2.3006930e+30    2.3004840e+30    2.0892948e+26    8.8049903e+22
3742    2.3129167e+03    2.3190779e+03    2.3252720e+03    2.0865534e+30    2.0863480e+30    2.0524892e+26    1.1516755e+23
3743    2.3252720e+03    2.3314658e+03    2.3376931e+03    1.8868311e+30    1.8866295e+30    2.0145446e+26    1.5390922e+23
3744    2.3376931e+03    2.3439202e+03    2.3501807e+03    1.7009657e+30    1.7007681e+30    1.9754065e+26    1.4954353e+22
3745    2.3501807e+03    2.3564412e+03    2.3627349e+03    1.5300090e+30    1.5298154e+30    1.9350149e+26    5.6263529e+22
3746    2.3627349e+03    2.3690288e+03    2.3753562e+03    1.3739014e+30    1.3737121e+30    1.8933035e+26    7.5979175e+22
3747    2.3753562e+03    2.3816836e+03    2.3880449e+03    1.2328473e+30    1.2326622e+30    1.8501999e+26    4.6769878e+22
3748    2.3880449e+03    2.3944062e+03    2.4008015e+03    1.1067555e+30    1.1065750e+30    1.8056239e+26    2.7291875e+22
3749    2.4008015e+03    2.4071968e+03    2.4136262e+03    9.9470432e+29    9.9452842e+29    1.7594844e+26    6.3363354e+22
3750    2.4136262e+03    2.4200554e+03    2.4265195e+03    8.9561335e+29    8.9544214e+29    1.7116800e+26    6.1358584e+21
3751    2.4265195e+03    2.4329832e+03    2.4394814e+03    8.0768357e+29    8.0751734e+29    1.6620950e+26    1.2505800e+22
3752    2.4394814e+03    2.4459795e+03    2.4525127e+03    7.2979255e+29    7.2963146e+29    1.6105957e+26    2.3842183e+22
3753    2.4525127e+03    2.4590457e+03    2.4656135e+03    6.6031045e+29    6.6015480e+29    1.5570279e+26    9.8097677e+21
3754    2.4656135e+03    2.4721814e+03    2.4787844e+03    5.9831416e+29    5.9816403e+29    1.5012088e+26    1.4304635e+22
3755    2.4787844e+03    2.4853872e+03    2.4920256e+03    5.4278982e+29    5.4264558e+29    1.4429205e+26    3.4775378e+22
3756    2.4920256e+03    2.4986638e+03    2.5053376e+03    4.9284332e+29    4.9270516e+29    1.3818978e+26    1.9359950e+22
3757    2.5053376e+03    2.5120115e+03    2.5187207e+03    4.4778627e+29    4.4765450e+29    1.3178122e+26    4.6105156e+21
3758    2.5187207e+03    2.5254299e+03    2.5321753e+03    4.0677554e+29    4.0665050e+29    1.2502448e+26    1.1333834e+22
3759    2.5321753e+03    2.5389204e+03    2.5457017e+03    3.6953670e+29    3.6941883e+29    1.1786495e+26    8.9646267e+21
3760    2.5457017e+03    2.5524829e+03    2.5593003e+03    3.3551689e+29    3.3540665e+29    1.1022863e+26    1.8161657e+22
3761    2.5593003e+03    2.5661179e+03    2.5729717e+03    3.0387782e+29    3.0377580e+29    1.0201085e+26    2.3322416e+21
3762    2.5729717e+03    2.5798257e+03    2.5867161e+03    2.7481664e+29    2.7472359e+29    9.3054647e+25    1.3690037e+22
3763    2.5867161e+03    2.5936064e+03    2.6005337e+03    2.4785376e+29    2.4777065e+29    8.3104768e+25    1.4111587e+22
3764    2.6005337e+03    2.6074612e+03    2.6144255e+03    2.2282396e+29    2.2275225e+29    7.1691910e+25    5.6579522e+21
3765    2.6144255e+03    2.6213896e+03    2.6283911e+03    1.9955867e+29    1.9950092e+29    5.7741297e+25    1.5075045e+22
3766    2.6283911e+03    2.6353928e+03    2.6424316e+03    1.7796333e+29    1.7792719e+29    3.6126675e+25    1.0493125e+21
3767    2.6424316e+03    2.6494705e+03    2.6565471e+03    1.5801601e+29    1.5800704e+29    8.9857301e+24    1.2827690e+22
3768    2.6565471e+03    2.6636235e+03    2.6707378e+03    1.3975259e+29    1.3974376e+29    8.8309521e+24    4.8499703e+21
3769    2.6707378e+03    2.6778521e+03    2.6850044e+03    1.2315327e+29    1.2314461e+29    8.6711566e+24    5.1244861e+21
3770    2.6850044e+03    2.6921567e+03    2.6993474e+03    1.0832339e+29    1.0831489e+29    8.5061079e+24    4.5858810e+21
3771    2.6993474e+03    2.7065378e+03    2.7137666e+03    9.5248300e+28    9.5239969e+28    8.3355418e+24    3.0503156e+21
3772    2.7137666e+03    2.7209956e+03    2.7282632e+03    8.3857971e+28    8.3849810e+28    8.1591765e+24    3.1231045e+20
3773    2.7282632e+03    2.7355305e+03    2.7428372e+03    7.3973307e+28    7.3965331e+28    7.9766990e+24    8.8325743e+20
3774    2.7428372e+03    2.7501433e+03    2.7574888e+03    6.5433067e+28    6.5425280e+28    7.7877680e+24    1.4224966e+20
3775    2.7574888e+03    2.7648342e+03    2.7722188e+03    5.7998377e+28    5.7990783e+28    7.5919996e+24    1.7820813e+21
3776    2.7722188e+03    2.7796035e+03    2.7870276e+03    5.1534043e+28    5.1526652e+28    7.3889661e+24    3.3272631e+21
3777    2.7870276e+03    2.7944517e+03    2.8019155e+03    4.5886612e+28    4.5879434e+28    7.1781856e+24    3.7817570e+21
3778    2.8019155e+03    2.8093792e+03    2.8168828e+03    4.0948268e+28    4.0941312e+28    6.9591097e+24    6.0476996e+20
3779    2.8168828e+03    2.8243862e+03    2.8319299e+03    3.6605166e+28    3.6598435e+28    6.7311051e+24    9.9466783e+20
3780    2.8319299e+03    2.8394736e+03    2.8470579e+03    3.2769989e+28    3.2763498e+28    6.4934332e+24    1.0564939e+21
3781    2.8470579e+03    2.8546416e+03    2.8622664e+03    2.9371618e+28    2.9365370e+28    6.2452219e+24    1.5219304e+21
3782    2.8622664e+03    2.8698906e+03    2.8775559e+03    2.6343750e+28    2.6337764e+28    5.9854272e+24    7.6561081e+20
3783    2.8775559e+03    2.8852209e+03    2.8929275e+03    2.3613077e+28    2.3607363e+28    5.7127606e+24    8.4597438e+20
3784    2.8929275e+03    2.9006335e+03    2.9083809e+03    2.1165788e+28    2.1160360e+28    5.4256175e+24    1.1054263e+21
3785    2.9083809e+03    2.9161279e+03    2.9239167e+03    1.8931619e+28    1.8926498e+28    5.1219287e+24    1.0238056e+21
3786    2.9239167e+03    2.9317053e+03    2.9395359e+03    1.6881077e+28    1.6876279e+28    4.7989510e+24    5.7476290e+20
3787    2.9395359e+03    2.9473662e+03    2.9552385e+03    1.5002285e+28    1.4997832e+28    4.4528878e+24    3.1466492e+20
3788    2.9552385e+03    2.9631104e+03    2.9710247e+03    1.3271666e+28    1.3267588e+28    4.0782200e+24    4.0434025e+20
3789    2.9710247e+03    2.9789387e+03    2.9868955e+03    1.1678351e+28    1.1674684e+28    3.6663391e+24    1.0577382e+20
3790    2.9868955e+03    2.9948521e+03    3.0028511e+03    1.0211855e+28    1.0208652e+28    3.2024182e+24    1.2842713e+19
3791    3.0028511e+03    3.0108499e+03    3.0188916e+03    8.8738738e+27    8.8712169e+27    2.6564113e+24    5.1429999e+20
3792    3.0188916e+03    3.0269331e+03    3.0350181e+03    7.6653589e+27    7.6634168e+27    1.9429137e+24    4.0155794e+20
3793    3.0350181e+03    3.0431028e+03    3.0512305e+03    6.5934867e+27    6.5928598e+27    6.2654604e+23    2.4871215e+20
3794    3.0512305e+03    3.0593584e+03    3.0675298e+03    5.6599020e+27    5.6596671e+27    2.3456701e+23    2.1710191e+20
3795    3.0675298e+03    3.0757009e+03    3.0839158e+03    4.8626721e+27    4.8624419e+27    2.3034617e+23    1.6973031e+20
3796    3.0839158e+03    3.0921306e+03    3.1003896e+03    4.1876202e+27    4.1873941e+27    2.2597883e+23    2.2205559e+20
3797    3.1003896e+03    3.1086484e+03    3.1169512e+03    3.6180977e+27    3.6178764e+27    2.2145774e+23    1.0987978e+20
3798    3.1169512e+03    3.1252544e+03    3.1336016e+03    3.1351853e+27    3.1349687e+27    2.1677486e+23    2.2891742e+19
3799    3.1336016e+03    3.1419490e+03    3.1503406e+03    2.7255622e+27    2.7253503e+27    2.1192146e+23    8.4883283e+19
3800    3.1503406e+03    3.1587324e+03    3.1671692e+03    2.3767442e+27    2.3765374e+27    2.0688798e+23    9.6966106e+19
3801    3.1671692e+03    3.1756060e+03    3.1840879e+03    2.0789734e+27    2.0787719e+27    2.0166377e+23    5.0722011e+19
3802    3.1840879e+03    3.1925693e+03    3.2010964e+03    1.8235166e+27    1.8233203e+27    1.9623706e+23    6.3382175e+19
3803    3.2010964e+03    3.2096238e+03    3.2181963e+03    1.6037158e+27    1.6035253e+27    1.9059448e+23    5.2250565e+19
3804    3.2181963e+03    3.2267688e+03    3.2353872e+03    1.4136448e+27    1.4134601e+27    1.8472099e+23    2.5234098e+19
3805    3.2353872e+03    3.2440056e+03    3.2526702e+03    1.2481669e+27    1.2479883e+27    1.7859930e+23    6.1470204e+18
3806    3.2526702e+03    3.2613347e+03    3.2700454e+03    1.1036557e+27    1.1034835e+27    1.7220942e+23    2.7681355e+19
3807    3.2700454e+03    3.2787561e+03    3.2875134e+03    9.7575787e+26    9.7559236e+26    1.6552764e+23    2.1724463e+19
3808    3.2875134e+03    3.2962705e+03    3.3050747e+03    8.6195799e+26    8.6179949e+26    1.5852579e+23    1.9933596e+19
3809    3.3050747e+03    3.3138787e+03    3.3227297e+03    7.6070727e+26    7.6055609e+26    1.5116939e+23    4.2366074e+18
3810    3.3227297e+03    3.3315808e+03    3.3404792e+03    6.6777951e+26    6.6763600e+26    1.4341551e+23    3.0698787e+19
3811    3.3404792e+03    3.3493774e+03    3.3583235e+03    5.8371663e+26    5.8358142e+26    1.3520901e+23    6.5528414e+18
3812    3.3583235e+03    3.3672693e+03    3.3762632e+03    5.0687332e+26    5.0674682e+26    1.2647698e+23    7.8297185e+18
3813    3.3762632e+03    3.3852568e+03    3.3942983e+03    4.3674231e+26    4.3662521e+26    1.1711874e+23    7.9967470e+18
3814    3.3942983e+03    3.4033401e+03    3.4124299e+03    3.7300117e+26    3.7289414e+26    1.0698806e+23    1.6886214e+19
3815    3.4124299e+03    3.4215203e+03    3.4306587e+03    3.1562707e+26    3.1553123e+26    9.5857109e+22    2.2652310e+17
3816    3.4306587e+03    3.4397974e+03    3.4489846e+03    2.6509572e+26    2.6501238e+26    8.3333464e+22    1.1547649e+19
3817    3.4489846e+03    3.4581724e+03    3.4674084e+03    2.2159839e+26    2.2152979e+26    6.8622334e+22    8.7932849e+18
3818    3.4674084e+03    3.4766450e+03    3.4859309e+03    1.8511319e+26    1.8506371e+26    4.9471992e+22    1.4727197e+18
3819    3.4859309e+03    3.4952166e+03    3.5045520e+03    1.5496613e+26    1.5495178e+26    1.4340543e+22    1.4931126e+18
3820    3.5045520e+03    3.5138875e+03    3.5232727e+03    1.3022974e+26    1.3022612e+26    3.6174778e+21    6.4400711e+18
3821    3.5232727e+03    3.5326582e+03    3.5420935e+03    1.0983842e+26    1.0983487e+26    3.5517042e+21    2.8519872e+18
3822    3.5420935e+03    3.5515288e+03    3.5610146e+03    9.3028710e+25    9.3025224e+25    3.4835059e+21    2.1403334e+17
3823    3.5610146e+03    3.5705005e+03    3.5800371e+03    7.9109120e+25    7.9105708e+25    3.4127597e+21    2.6664960e+18
3824    3.5800371e+03    3.5895735e+03    3.5991609e+03    6.7550745e+25    6.7547402e+25    3.3393291e+21    3.5759645e+18
3825    3.5991609e+03    3.6087483e+03    3.6183872e+03    5.7907848e+25    5.7904579e+25    3.2630654e+21    2.7569058e+18
3826    3.6183872e+03    3.6280259e+03    3.6377158e+03    4.9846151e+25    4.9842964e+25    3.1838057e+21    2.8988610e+18
3827    3.6377158e+03    3.6474060e+03    3.6571479e+03    4.3060539e+25    4.3057435e+25    3.1013693e+21    2.8909491e+16
3828    3.6571479e+03    3.6668899e+03    3.6766836e+03    3.7315467e+25    3.7312453e+25    3.0155554e+21    1.6571083e+18
3829    3.6766836e+03    3.6864778e+03    3.6963240e+03    3.2425678e+25    3.2422751e+25    2.9261390e+21    1.3276638e+17
3830    3.6963240e+03    3.7061702e+03    3.7160691e+03    2.8231856e+25    2.8229022e+25    2.8328638e+21    1.4319506e+18
3831    3.7160691e+03    3.7259680e+03    3.7359197e+03    2.4597022e+25    2.4594285e+25    2.7354374e+21    2.7833512e+17
3832    3.7359197e+03    3.7458713e+03    3.7558762e+03    2.1398338e+25    2.1395705e+25    2.6335193e+21    1.1788256e+18
3833    3.7558762e+03    3.7658813e+03    3.7759395e+03    1.8592246e+25    1.8589719e+25    2.5267088e+21    1.0290556e+17
3834    3.7759395e+03    3.7859978e+03    3.7961099e+03    1.6052239e+25    1.6049825e+25    2.4145253e+21    4.3255368e+17
3835    3.7961099e+03    3.8062219e+03    3.8163879e+03    1.3755932e+25    1.3753635e+25    2.2963798e+21    4.6264649e+16
3836    3.8163879e+03    3.8265542e+03    3.8367747e+03    1.1682693e+25    1.1680521e+25    2.1715344e+21    1.0583311e+17
3837    3.8367747e+03    3.8469949e+03    3.8572698e+03    9.8057173e+24    9.8036778e+24    2.0390337e+21    1.2612295e+17
3838    3.8572698e+03    3.8675449e+03    3.8778748e+03    8.1290455e+24    8.1271483e+24    1.8975973e+21    8.7620717e+16
3839    3.8778748e+03    3.8882046e+03    3.8985896e+03    6.6575222e+24    6.6557761e+24    1.7454286e+21    3.9908833e+17
3840    3.8985896e+03    3.9089749e+03    3.9194153e+03    5.4040083e+24    5.4024282e+24    1.5798530e+21    1.8118149e+17
3841    3.9194153e+03    3.9298557e+03    3.9403521e+03    4.3759020e+24    4.3745053e+24    1.3965529e+21    1.8925072e+17
3842    3.9403521e+03    3.9508484e+03    3.9614009e+03    3.5503232e+24    3.5491354e+24    1.1876658e+21    2.3168679e+17
3843    3.9614009e+03    3.9719531e+03    3.9825618e+03    2.8911178e+24    2.8901825e+24    9.3556019e+20    2.1628182e+17
3844    3.9825618e+03    3.9931707e+03    4.0038362e+03    2.3641000e+24    2.3635293e+24    5.7073136e+20    8.8509114e+16
3845    4.0038362e+03    4.0145015e+03    4.0252239e+03    1.9415351e+24    1.9414949e+24    4.0231016e+19    3.1262450e+15
3846    4.0252239e+03    4.0359463e+03    4.0467258e+03    1.6023643e+24    1.6023341e+24    3.0207672e+19    5.0053167e+16
3847    4.0467258e+03    4.0575056e+03    4.0683428e+03    1.3288294e+24    1.3287997e+24    2.9643416e+19    1.7246312e+16
3848    4.0683428e+03    4.0791799e+03    4.0900754e+03    1.1078247e+24    1.1077957e+24    2.9056979e+19    1.1250598e+15
3849    4.0900754e+03    4.1009702e+03    4.1119238e+03    9.2878405e+23    9.2875559e+23    2.8447163e+19    2.7303092e+16
3850    4.1119238e+03    4.1228770e+03    4.1338892e+03    7.8277490e+23    7.8274702e+23    2.7812670e+19    6.2322776e+16
3851    4.1338892e+03    4.1449004e+03    4.1559712e+03    6.6304465e+23    6.6301749e+23    2.7152075e+19    2.4226293e+16
3852    4.1559712e+03    4.1670420e+03    4.1781719e+03    5.6440336e+23    5.6437691e+23    2.6463800e+19    4.3629443e+15
3853    4.1781719e+03    4.1893013e+03    4.2004907e+03    4.8223803e+23    4.8221227e+23    2.5746120e+19    2.0429104e+16
3854    4.2004907e+03    4.2116797e+03    4.2229287e+03    4.1311671e+23    4.1309174e+23    2.4997089e+19    2.7118593e+16
3855    4.2229287e+03    4.2341777e+03    4.2454873e+03    3.5438375e+23    3.5435954e+23    2.4214527e+19    1.7793677e+16
3856    4.2454873e+03    4.2567964e+03    4.2681660e+03    3.0335130e+23    3.0332788e+23    2.3395952e+19    8.1133929e+15
3857    4.2681660e+03    4.2795352e+03    4.2909653e+03    2.5893689e+23    2.5891436e+23    2.2538508e+19    8.8329696e+15
3858    4.2909653e+03    4.3023960e+03    4.3138872e+03    2.1919064e+23    2.1916901e+23    2.1638857e+19    1.4052690e+16
3859    4.3138872e+03    4.3253784e+03    4.3369312e+03    1.8349610e+23    1.8347541e+23    2.0693046e+19    1.8145880e+15
3860    4.3369312e+03    4.3484839e+03    4.3600981e+03    1.5144993e+23    1.5143024e+23    1.9696266e+19    6.8336307e+15
3861    4.3600981e+03    4.3717129e+03    4.3833896e+03    1.2290849e+23    1.2288984e+23    1.8642585e+19    9.6577171e+15
3862    4.3833896e+03    4.3950659e+03    4.4068047e+03    9.8014874e+22    9.7997337e+22    1.7524412e+19    7.7635985e+15
3863    4.4068047e+03    4.4185435e+03    4.4303447e+03    7.7080765e+22    7.7064426e+22    1.6331700e+19    1.1399062e+15
3864    4.4303447e+03    4.4421465e+03    4.4540107e+03    6.0276934e+22    6.0261883e+22    1.5050598e+19    1.5104240e+15
3865    4.4540107e+03    4.4658760e+03    4.4778037e+03    4.7209087e+22    4.7195423e+22    1.3660831e+19    1.6929555e+14
3866    4.4778037e+03    4.4897314e+03    4.5017231e+03    3.7114561e+22    3.7102430e+22    1.2130431e+19    5.8772239e+14
3867    4.5017231e+03    4.5137148e+03    4.5257705e+03    2.9325207e+22    2.9314804e+22    1.0403138e+19    6.6695453e+14
3868    4.5257705e+03    4.5378262e+03    4.5499468e+03    2.3272216e+22    2.3263855e+22    8.3603824e+18    7.6909617e+14
3869    4.5499468e+03    4.5620669e+03    4.5742515e+03    1.8561222e+22    1.8555592e+22    5.6293489e+18    7.9308141e+14
3870    4.5742515e+03    4.5864365e+03    4.5986865e+03    1.4884556e+22    1.4883665e+22    8.8979353e+17    5.8187116e+14
3871    4.5986865e+03    4.6109365e+03    4.6232515e+03    1.2002297e+22    1.2002168e+22    1.2851351e+17    4.5522660e+13
3872    4.6232515e+03    4.6355669e+03    4.6479482e+03    9.7451929e+21    9.7450668e+21    1.2614839e+17    2.7272846e+14
3873    4.6479482e+03    4.6603296e+03    4.6727769e+03    7.9654153e+21    7.9652915e+21    1.2368503e+17    2.5583635e+14
3874    4.6727769e+03    4.6852241e+03    4.6977383e+03    6.5608800e+21    6.5607589e+21    1.2111797e+17    2.6076685e+12
3875    4.6977383e+03    4.7102515e+03    4.7228325e+03    5.4386308e+21    5.4385126e+21    1.1844127e+17    2.1563320e+14
3876    4.7228325e+03    4.7354131e+03    4.7480610e+03    4.5405044e+21    4.5403887e+21    1.1564851e+17    3.0026343e+13
3877    4.7480610e+03    4.7607090e+03    4.7734243e+03    3.8120350e+21    3.8119224e+21    1.1273251e+17    9.7513500e+13
